tick,pubid,age,xcor,ycor,borough,OAID,spend,nearby_pubs,rating,numrat,income_per_tick,pubrent,alive_at_40,int_xcor,int_ycor
0,ChIJMWhzlsQfdkgReriBzDJEJo4,1,0.0681,63.1008,Enfield,E00007665,93604,12,4.7,33,722360.2641,6015.000000000001,0,0,63
39,ChIJMXUILnkQdkgRBZDg9XBj8dM,40,-25.5199,23.4426,Camden,E00004819,357479.23000000004,33,4.3,1497,3100682.2931,7825.000000000001,1,-26,23
39,ChIJMYVI7YgOdkgR7AtbDDOXEQ4,40,-43.0831,-8.3546,Richmond upon Thames,E00019388,210178,18,4.7,711,993027.4211,7920,1,-43,-8
39,ChIJMc42To0NdkgRzhlKWPwo6zQ,40,-52.2577,5.0908,Ealing,E00006876,162724.84999999998,24,4.5,1156,848678.1204,7149.999999999998,1,-52,5
39,ChIJMcdv3QQOdkgRPiS-JkZPOv4,40,-44.2047,6.1292,Ealing,E00179134,122228.74,20,4.5,512,845398.2072,6555,1,-44,6
0,ChIJMd-9RVACdkgRa4R4Jzhm0cI,1,12.2797,-8.9377,Lewisham,E00016897,87563.48000000001,29,4.2,812,637651.7636,6010,0,12,-9
39,ChIJMd06KzGm2EcRgqdO7yAaAqA,40,33.768,16.8802,Newham,E00017811,73568,13,4.400000000000001,619,1557061.769,4065,1,34,17
39,ChIJMeAZHzYHdkgR7U4C0ddqqBg,40,-2.1431,-46.1457,Croydon,E00005209,115670,26,4.400000000000001,157,626013.106,3799.999999999999,1,-2,-46
39,ChIJMf69h8BsdkgRkeExpr96lc4,40,-74.9512,32.0856,Hillingdon,E00012065,174977,17,4.2,43,1017354.9308,6200,1,-75,32
39,ChIJMwbITzYNdkgRjoHU0RYh5fI,40,-64.6133,-9.8207,Hounslow,E00013138,120140.96999999996,24,4.6,327,1076904.6864,4460,1,-65,-10
39,ChIJMwyqKmIHdkgR50HWfOmU5U8,40,-1.467,-46.327,Croydon,E00174945,103845.91000000002,28,4.9,20,907547.3358,4680,1,-1,-46
0,ChIJMxFsx22q2EcRnWOult0vJCM,1,25.0661,-30.9289,Bromley,E00003255,100408,23,4.3,840,627096.7692,4870.000000000001,0,25,-31
39,ChIJMxnSMgINdkgRCYgABuWFSgo,40,-59.2598,-6.5298,Hounslow,E00013315,149000.6,15,4.1,310,983845.643,6049.999999999999,1,-59,-7
2,ChIJN1YRiKQMdkgRozlNeNCtoww,3,-64.7575,-20.4325,Richmond upon Thames,E00019631,120700,17,3.7,1452,1047655.6164,6880,0,-65,-20
39,ChIJN24T5LAHdkgRrGpqJzrXTBo,40,-15.0043,-46.2613,Sutton,E00021008,104519,15,4.1,415,782704.2532,5090,1,-15,-46
0,ChIJN4APabOv2EcRLmx6YWE4aHs,1,58.7167,-3.7248,Bexley,E00002145,47069.96,17,4.3,122,642641.168,4015,0,59,-4
39,ChIJN4jA-9ICdkgR4SCATU1fui0,40,11.6771,9.6583,Tower Hamlets,E00021565,110981.77,35,4.2,68,994778.9081,6030,1,12,10
39,ChIJN5ER0zQFdkgR4XSbNAB-9yU,40,-17.805,9.6428,Westminster,E00023501,511603.88,31,4.400000000000001,949,3249319.21,12600,1,-18,10
1,ChIJN6MjFSkQdkgRJ12uiYiinfc,2,-33.7856,10.8444,Hammersmith and Fulham,E00009367,128533,22,4.1,999,1163915.067,6295.000000000001,0,-34,11
39,ChIJNQs0FwkDdkgRA1GipQ4FPOw,40,7.026,-4.0618,Southwark,E00020055,114232.26,23,4.3,149,1042606.7743,5295,1,7,-4
39,ChIJNRmcg-6j2EcR_LRksFLqvtQ,40,46.246,48.9008,Redbridge,E00018716,46679,2,4.5,74,925583.2256,5070,1,46,49
39,ChIJNSHrLD4EdkgR4faWXc7PghI,40,-6.7871,-15.1675,Lambeth,E00016063,109614.96,29,4.400000000000001,420,1700129.3517,6160,1,-7,-15
3,ChIJNSqQ4n0RdkgRrfou7aEVlZY,4,-47.1142,27.0456,Brent,E00003000,82329.7,19,4.1,697,605770.8298,5060,0,-47,27
39,ChIJNTFQS6AbdkgRUFlaPq-jtQo,40,-8.3527,27.053,Islington,E00013596,143310.70999999996,43,4.7,887,1194873.2887,7894.999999999998,1,-8,27
39,ChIJNTgT5z0PdkgREVdxMZgliPk,40,-30.7497,-11.2177,Wandsworth,E00023202,286543.82,28,4.3,693,1440424.8851,8545,1,-31,-11
39,ChIJNVtOEJ6r2EcRSNO6rsx6PFU,40,39.9615,-36.811,Bromley,E00003974,152517,5,4.400000000000001,1078,1039985.7359,6845,1,40,-37
39,ChIJNW5M8edtdkgRG8c7g357EzM,40,-89.6457,15.7204,Hillingdon,E00012498,168776,8,4.400000000000001,967,815350.6877,4205,1,-90,16
39,ChIJNW8onjsSdkgRnCIB9BC2zT8,40,-50.6412,19.2064,Brent,E00003061,98727,13,4.1,159,1555023.9352,5270,1,-51,19
39,ChIJNXNj-6BzdkgRfvez7Z3VB7I,40,-80.5239,-14.8646,Hounslow,E00012734,99482,10,4.3,396,1061212.4756,4045,1,-81,-15
39,ChIJNZQZJjcddkgRJlbGoKPRzg8,40,11.4571,41.8146,Waltham Forest,E00022134,53860.66,9,4.2,391,988676.528,5000.000000000001,1,11,42
39,ChIJNcPEQBMQdkgRbd_uXgU0GfM,40,-28.4,17.0524,Brent,E00002840,215766,37,4.3,1166,1230641.9634,7530,1,-28,17
0,ChIJNcRFtsWv2EcRHKNITbEzcPo,1,62.4095,0.4284,Bexley,E00002004,45205.05000000001,11,4.5,128,665111.2997,3880.000000000001,0,62,0
39,ChIJNcf2R8UFdkgRdmLHTXSXmRc,40,-15.2664,-17.9327,Wandsworth,E00183179,379439,19,4.5,489,2718045.7413,6505.000000000001,1,-15,-18
39,ChIJNwRyttmp2EcRXdtgsBX9JV8,40,22.012,-9.9015,Lewisham,E00016188,64345,14,4.6,360,1307121.1968,7480,1,22,-10
39,ChIJNwiE1oz9dUgRwqcMtJly-U0,40,-5.704,-57.2071,Croydon,E00181026,171411,14,4.1,746,850404.3407,4050,1,-6,-57
39,ChIJNzPYDI4ddkgRO6lOBsUTwTs,40,10.7965,15.9167,Tower Hamlets,E00021304,170792,34,4.5,520,1230242.0924,7470,1,11,16
39,ChIJO0rNWUYddkgRLKYEGxRBrSs,40,15.7952,15.575,Tower Hamlets,E00021263,138601.38,24,4.400000000000001,892,1191828.0113,6970.000000000002,1,16,16
39,ChIJO0slnFoQdkgRvWAsbZXdsLA,40,-33.0877,21.9791,Brent,E00003096,89266.36,17,4.3,225,1321853.4004,6235,1,-33,22
39,ChIJO2-P3b8adkgR--jO60-jGTM,40,-19.2315,17.5355,Camden,E00004783,450685.15,28,4.1,368,3728493.3347,11310,1,-19,18
0,ChIJO2xFtNAIdkgRBR4WXqdGLBo,1,-32.8862,-26.4473,Merton,E00017537,185408,14,4.400000000000001,1330,1195488.014,12050,0,-33,-26
39,ChIJO51PtLIDdkgRWMCK_ApWL8o,40,9.9498,-10.1091,Southwark,E00020147,115760,20,4.5,572,798881.1604,5500,1,10,-10
39,ChIJO54vUXpudkgRu6xHI38Hr20,40,-94.4433,20.5465,Hillingdon,E00012516,253522,11,4,1689,524281.6222,4400.000000000001,1,-94,21
39,ChIJO59A6jIZdkgRnfn2mp5kPAU,40,-3.3739,53.8193,Enfield,E00007764,85603,11,4.3,177,672337.9218,6110.000000000001,1,-3,54
39,ChIJO76OXeILdkgRAkl-vNCYKFI,40,-46.3127,-28.802,Kingston upon Thames,E00014860,217875,22,4.3,1059,1492421.3718,6750.000000000002,1,-46,-29
39,ChIJO7EWLagbdkgRJ6yvobF7BvY,40,-11.3417,26.1948,Islington,E00183723,163317.34000000003,42,4.400000000000001,1141,1216122.0024,8800,1,-11,26
39,ChIJO7aLy5oadkgRbXR36yfZXY0,40,-22.2109,21.4403,Camden,E00004797,455744.86,42,4,703,4911432.3692,9880.000000000002,1,-22,21
39,ChIJO9mPvfYLdkgR6YhsPixQmx4,40,-49.7683,-24.9071,Kingston upon Thames,E00015147,219048.47,14,4.5,662,1304712.3857,8090,1,-50,-25
39,ChIJOQ-KFhYfdkgR-8582XvhbyQ,40,4.1175,47.4978,Enfield,E00007747,32601.63,9,4.3,29,543979.5134,3845,1,4,47
0,ChIJOS-PsGQNdkgR0ktL_OHlMh4,1,-60.9534,6.1575,Ealing,E00006666,134253,17,4.2,702,735298.9558,5990,0,-61,6
2,ChIJOShg6zD8dUgRFbSYVkp2f0w,3,-3.5589,-74.1018,Croydon,E00005093,118645,4,4.1,1911,760454.08,5005.000000000001,0,-4,-74
39,ChIJOTkDGyIcdkgRZvg8l2vzqGI,40,3.1728,40.1702,Haringey,E00009940,44577,10,4.1,362,573417.1544,4030,1,3,40
39,ChIJOUCoNUsbdkgRkjobP14bNM8,40,-4.917,28.0768,Islington,E00013695,119805.53,38,4.400000000000001,824,852407.012,6775,1,-5,28
39,ChIJOURKcHwFdkgRqfDY5N2gv6Y,40,-13.2299,-12.131,Lambeth,E00015252,141298,25,4.5,1221,1170562.1949,9000,1,-13,-12
39,ChIJOVIku6qr2EcRyH-Q6np7ppo,40,33.3878,-36.9311,Bromley,E00003125,152440,9,4.2,621,821698.2602,5804.999999999999,1,33,-37
39,ChIJOb3Kp18PdkgR9gXrnZwdXPU,40,-24.255,-14.7255,Wandsworth,E00183132,202869,39,4.3,317,1040074.7428,8000,1,-24,-15
39,ChIJOfhQYL0RdkgRHhny6n3WyvM,40,-25.5117,23.4178,Camden,E00004819,357479.23000000004,33,4.7,284,3394925.3337,7825.000000000001,1,-26,23
39,ChIJOfvD5XITdkgRnEkhNpKuqY0,40,-61.0451,33.3071,Harrow,E00184447,103655.12,13,4.5,114,854041.3729,5530.000000000001,1,-61,33
39,ChIJOwaZeTwedkgRspXU3WkBd9k,40,15.8568,52.8001,Waltham Forest,E00021920,66979,10,4.1,1058,581178.3292,4165.000000000001,1,16,53
39,ChIJOxQ_dmALdkgRMufv75FCAkk,40,-62.6722,-24.3792,Richmond upon Thames,E00019168,139424.00000000003,14,4.6,291,878287.4215,6530,1,-63,-24
39,ChIJOxVsRhYDdkgRnwmryu4o0Ug,40,5.9248,1.6922,Southwark,E00020290,136692.45,28,4.3,307,1052334.1729,5170.000000000001,1,6,2
39,ChIJOyF-TuADdkgRfZ4XdY_4Xco,40,4.1233,-21.1594,Southwark,E00019853,294241,15,4.2,2080,872181.2363,6635.000000000001,1,4,-21
0,ChIJOyY1u5YXdkgR1-Clmv-58yo,1,-30.3062,63.5269,Barnet,E00001222,128591.53,12,4.400000000000001,204,680159.4358,6310,0,-30,64
39,ChIJP-WsIEUBdkgRwjhj-0byWMo,40,-34.0333,38.0938,Barnet,E00001189,104836,9,4.400000000000001,2063,1546374.7609,5940,1,-34,38
39,ChIJP-pdycgcdkgRCjk_FosnOW8,40,4.4574,13.7402,Tower Hamlets,E00021695,198998.41,27,4.5,781,2111698.3897,7670,1,4,14
7,ChIJP0mwGy4NdkgRak6fx9UFJQg,8,-51.8788,-1.3192,Hounslow,E00012766,87727.07,21,4.8,264,671490.4429,6260,0,-52,-1
39,ChIJP0sjU0qo2EcRelmIs09Cb1c,40,27.3048,-3.9667,Greenwich,E00007843,118348.41999999998,16,4.400000000000001,318,993167.9517,6185,1,27,-4
0,ChIJP0zvdRiu2EcRpZgr6Ehmbrc,1,63.8569,-12.2061,Bexley,E00001847,45547.329999999994,8,4.400000000000001,1520,860863.4102,4300,0,64,-12
39,ChIJP24RKPWm2EcRocOieN3Esks,40,36.8487,28.2982,Redbridge,E00019025,78277,15,4.400000000000001,483,544911.5486,4125,1,37,28
3,ChIJP2aSFSQDdkgRPnI3Uh0gy2I,4,7.6577,4.8647,Southwark,E00020293,140963.58181818182,34,4.3,440,863239.9074,7880,0,8,5
0,ChIJP2lvIi-p2EcRwN1Gq8gcpkg,1,41.3869,-7.2644,Greenwich,E00008386,54662,10,3.9,982,611855.8947,4065,0,41,-7
0,ChIJP3QTHkcBdkgRxsga0cmiW4k,1,15.2275,-30.5134,Bromley,E00003474,123567,16,4.1,194,749671.5632,6130.000000000001,0,15,-31
39,ChIJP3z5K7QddkgR1yaN0FXfe6c,40,1.6399,19.4109,Hackney,E00183997,78576.97999999998,26,4.6,497,1551387.7237,6350,1,2,19
39,ChIJP4AxmWUPdkgRgi1ZtjdR854,40,-26.1918,-11.8283,Wandsworth,E00022688,201327.54999999996,41,4.6,550,1275820.1538,7180,1,-26,-12
39,ChIJP5V6mAYOdkgRkhZYf4L1m6o,40,-45.3308,6.4701,Ealing,E00006748,209494,19,4.3,2099,877942.1737,6820,1,-45,6
39,ChIJP8VAmfSm2EcRAf-r1_JPw6c,40,36.5744,29.1587,Redbridge,E00019022,59949.35,15,4.1,2092,539634.1345,4185,1,37,29
39,ChIJP8uWuwoDdkgR6oJUipjR7Ck,40,4.3449,-5.5721,Southwark,E00177584,137628.79,31,3.9,1051,779408.4018,5750,1,4,-6
39,ChIJP93WJuen2EcRBhvjBTz1UzA,40,25.9576,13.6665,Newham,E00017692,81809.31999999999,19,4.3,297,1012573.6782,4899.999999999999,1,26,14
39,ChIJP9_EPNMCdkgRTuRphwrLsL0,40,11.3769,10.0418,Tower Hamlets,E00021560,119123.12,31,4.5,257,954475.5677,6429.999999999998,1,11,10
39,ChIJP9i2VgCr2EcRJXSYiDHFn9w,40,25.092,-30.9946,Bromley,E00003255,100408,17,4.400000000000001,93,552088.5847,4870.000000000001,1,25,-31
39,ChIJPQq33J0MdkgRADXry-lQmik,40,-56.3468,-23.5639,Richmond upon Thames,E00019579,222836,15,4.400000000000001,792,1067061.4895,7815,1,-56,-24
39,ChIJPR-LnGoGdkgRSQxA7GDcRM4,40,-16.9853,-30.4136,Merton,E00017249,83225.60999999997,17,4.6,180,933305.0786,4545.000000000001,1,-17,-30
39,ChIJPRGDE3UMdkgR0RPhP_Gup50,40,-51.8727,-22.7597,Richmond upon Thames,E00019186,144140,11,4.2,301,1153158.5307,8000,1,-52,-23
39,ChIJPRrxmBYedkgRZhl0Hpt6wnk,40,15.4898,49.4427,Waltham Forest,E00022387,64385.61,8,4,766,616209.3621,5250,1,15,49
39,ChIJPTAK6Y8XdkgRXBIQznun6og,40,-28.167,62.1392,Barnet,E00001235,181561,11,4.2,1278,721165.6847,6225.000000000002,1,-28,62
39,ChIJPTrpDsILdkgRtTKmwp9RjjA,40,-49.5664,-31.5661,Kingston upon Thames,E00014924,236062,26,4.5,1216,709491.5762,6395.000000000001,1,-50,-32
3,ChIJPUEaKXKl2EcRv8R7cwgK2-E,4,55.8345,17.9565,Barking and Dagenham,E00000278,50679,11,3.7,1556,633591.3808,4000,0,56,18
39,ChIJPYAoAPMDdkgR5jvPc54JA9M,40,1.0264,-14.9044,Southwark,E00020530,379190,19,4.1,1732,1302799.8038,9999.999999999998,1,1,-15
39,ChIJPYZT5hIPdkgR4B0XfdFNJKM,40,-29.6494,-11.6048,Wandsworth,E00022669,267619.69,31,4.400000000000001,689,1783183.2204,8000,1,-30,-12
39,ChIJPYphY-IddkgRVGeSV-IRoOQ,40,16.1652,42.3142,Waltham Forest,E00021870,54145.630000000005,12,4.400000000000001,778,893297.1817,5770,1,16,42
39,ChIJPZQrmoEbdkgRYkei5lsTuCc,40,-3.3833,26.9456,Islington,E00013627,152390.91999999998,35,4.5,857,1088564.9805,9155,1,-3,27
39,ChIJP_cx9mIadkgRYFS2LDApgQE,40,-21.2426,26.3947,Camden,E00004404,471063.54,20,4.400000000000001,1146,2044579.6774,15000,1,-21,26
39,ChIJPb2Ck6McdkgR1iMddq2A7ag,40,-0.1461,16.6453,Hackney,E00008893,74456,11,4.3,367,3886021.8243,5810,1,-0,17
39,ChIJPbmKrp0FdkgRauSS5h_QSOk,40,-20.1428,-7.3412,Wandsworth,E00183169,198723.09,42,4.6,791,1530491.4002,7004.999999999998,1,-20,-7
39,ChIJPeNzRv8adkgRWjmw1rC8lgI,40,-14.6462,25.5487,Camden,E00004489,274632,39,4.7,1540,1509654.2107,9760,1,-15,26
39,ChIJPxFHGyYEdkgRRBuwKehbdzU,40,-9.2367,-20.524,Lambeth,E00015737,175002.78999999998,18,4.5,537,1431802.8494,5600,1,-9,-21
39,ChIJPyBnb6Kn2EcRyNsWrDgZ5Ig,40,26.1167,24.247,Newham,E00017930,79029.94,13,4.400000000000001,759,1084141.731,4665.000000000001,1,26,24
39,ChIJPzMDXSMPdkgRi5yg8kZm5QE,40,-38.5884,0.4063,Hounslow,E00012811,314157,34,4.7,6,1118248.5539,8830,1,-39,0
39,ChIJQ052GFMMdkgRL0X_w5W3q1I,40,-55.6031,-7.9913,Hounslow,E00168196,161742.89898989903,13,4.2,1830,727090.5423,6520.000000000001,1,-56,-8
39,ChIJQ0CljDscdkgR6qpH3l0dHI0,40,4.576,37.0205,Haringey,E00010376,46415,11,4.6,344,689821.2884,4465.000000000001,1,5,37
39,ChIJQ0a_6J8FdkgRHC5tuXadPso,40,-18.4511,-6.7304,Wandsworth,E00022850,190574.91,40,4.3,1153,1343798.1678,8704.999999999998,1,-18,-7
0,ChIJQ1U1sWQfdkgRISZdEOlUQCw,1,4.8362,72.8225,Enfield,E00007029,90725,3,4,833,627786.5172,4135,0,5,73
2,ChIJQ2vBZVan2EcR9hDVOCI_fWI,3,21.0116,21.3015,Newham,E00182229,81748.29000000002,20,4.1,1530,595219.2215,5500.000000000001,0,21,21
39,ChIJQ3M7dZgDdkgRTjoS5yM2keI,40,4.3272,-9.277,Southwark,E00020392,126813.18,35,4.6,445,1065065.8364,6760.000000000002,1,4,-9
39,ChIJQ3g5mpGg2EcRVvyhu3WourA,40,23.2033,54.9642,Waltham Forest,E00021879,54774,7,4.1,738,643293.4248,4390.000000000001,1,23,55
39,ChIJQ45LTLYadkgR6m8z8rxEBHc,40,-19.1891,12.5983,Westminster,E00023517,269747.2699999999,37,4.7,161,2209358.3802,8195,1,-19,13
39,ChIJQ4JylUsTdkgR2Mj2GC0ZlMo,40,-60.201,24.1692,Ealing,E00179117,158227,11,4.400000000000001,56,1018816.8418,5510.000000000001,1,-60,24
39,ChIJQ4OemkAZdkgR4e-lugUA68A,40,-7.6354,50.0187,Enfield,E00007617,63670,14,4.6,615,805020.8321,6035,1,-8,50
39,ChIJQ9WcAIKn2EcRLeReOfZQTzI,40,21.6675,26.8958,Waltham Forest,E00021801,48487.86000000001,16,4.2,265,590022.9331,4219.999999999999,1,22,27
39,ChIJQRE0zsANdkgRuEFRRAFmau8,40,-51.2715,-0.9547,Hounslow,E00012767,89455,18,4.5,316,829073.03,5289.999999999999,1,-51,-1
39,ChIJQTEsmRcSdkgR8KFedSf_8p4,40,-50.1131,15.9373,Ealing,E00006375,436062,11,4.5,2093,1343836.349,6155,1,-50,16
39,ChIJQUW5XpsOdkgRm65ZO4Dok64,40,-44.6875,-11.5714,Richmond upon Thames,E00019506,189349,14,4.3,459,1042358.14,10315.000000000002,1,-45,-12
39,ChIJQWWJF_P9dUgRzYUX5pCeK3g,40,-5.1098,-57.047,Croydon,E00174946,112969.42,14,4,844,855559.3061,4500.000000000001,1,-5,-57
39,ChIJQXVD5J4EdkgRvvQw6n4nxMk,40,-2.3013,0.6127,Southwark,E00177662,116891.16000000002,36,4,313,1048159.0996,6720.000000000001,1,-2,1
39,ChIJQYL7aJ0GdkgRZejf81kg9L0,40,-8.8722,-22.569,Lambeth,E00015747,177582.31,21,4.5,240,1525398.8227,5720,1,-9,-23
39,ChIJQZO4eNQedkgRVka5qHtmYTM,40,-2.2866,56.5099,Enfield,E00007237,82758,9,4.8,480,844214.1243,6345,1,-2,57
39,ChIJQaaicRq72EcRI87MdDxy6XI,40,72.4754,32.6133,Havering,E00011786,46847,8,4.2,191,574492.969,5365,1,72,33
39,ChIJQcAlCmUOdkgRTgrV5qymZ6o,40,-42.9138,-3.6964,Hounslow,E00012844,180876.86,20,4.6,341,1421239.9534,7840,1,-43,-4
0,ChIJQw1SP0YLdkgRCnXY_6Ui9po,1,-64.9379,-30.454,Richmond upon Thames,E00019212,157446,9,4.1,756,790741.5728,6090,0,-65,-30
39,ChIJQw4pJtWx2EcR2It-h6B569M,40,67.2804,-4.5801,Bexley,E00176922,37223,4,4.3,158,713735.5809,3890,1,67,-5
39,ChIJQwfuC0IKdkgRu4U3yx4ONzM,40,-52.4203,-47.4486,Kingston upon Thames,E00014811,177787,11,4.2,75,586095.5079,5320,1,-52,-47
2,ChIJQyi4sEul2EcRITJnjcl1oH8,3,66.3394,15.1203,Havering,E00011858,32269,6,3.9,1102,684718.6401,3994.999999999999,0,66,15
39,ChIJQz-1GB2p2EcRV8JuU45-3mY,40,35.4829,-5.8436,Greenwich,E00008399,102876,10,4.2,426,651937.6903,3809.999999999999,1,35,-6
39,ChIJQz3eO8UcdkgR6ZDO6e6rYQg,40,6.5725,15.1011,Tower Hamlets,E00021168,136627.73,29,4.6,1134,1283372.6506,7014.999999999998,1,7,15
39,ChIJQzTglW8DdkgRXyRK6251QBY,40,4.8229,-5.4544,Southwark,E00177598,111539.68999999996,29,4.9,136,836043.5456,4970.000000000001,1,5,-5
39,ChIJR1W9WhkOdkgREtWZbM5fpJc,40,-42.3268,6.7227,Ealing,E00006005,100600.76999999996,21,4.5,437,1162685.0354,6950,1,-42,7
39,ChIJR1x-hF-m2EcRhO77P8Nv1AY,40,36.4069,27.0834,Redbridge,E00185824,27653,17,4.2,143,808834.5462,3575,1,36,27
39,ChIJR2PhqlYFdkgRhJKWmdnPxEQ,40,-20.469,-6.0371,Wandsworth,E00023075,215739.02999999997,37,4.1,27,1256930.5075,7689.999999999998,1,-20,-6
39,ChIJR2_JsOoHdkgRBuZEv1KgniY,40,-17.1456,-46.8942,Sutton,E00020659,88877,19,4.6,1087,644060.3006,5345,1,-17,-47
39,ChIJR47EgdMPdkgRD9jqtr_p_BI,40,-30.8849,1.0283,Hammersmith and Fulham,E00009334,310296.0100000001,55,4.400000000000001,1443,1051756.9464,7679.999999999998,1,-31,1
39,ChIJR4kQTZYFdkgR8SXKI4mKhmQ,40,-18.5323,-11.4484,Wandsworth,E00183105,213866.49,33,4.1,786,1132115.0486,7859.999999999998,1,-19,-11
39,ChIJR7jyHZoHdkgRV9wroldx-D0,40,-13.7407,-49.0363,Sutton,E00021003,130108,17,3.9,268,1240436.9661,4219.999999999999,1,-14,-49
39,ChIJR9IQR2wDdkgRqoYw7DTj_7U,40,3.2092,-0.5407,Southwark,E00177553,49669,29,4.400000000000001,168,1300272.927,5745,1,3,-1
39,ChIJRR-TGKIFdkgRv7gj84pz8lg,40,-17.7984,-8.5978,Wandsworth,E00023096,257290,43,4.400000000000001,532,999863.5824,7880.000000000001,1,-18,-9
39,ChIJRTiIhgQddkgRd2qqglOkPso,40,10.5719,23.3748,Hackney,E00009205,81006.70999999999,20,4.5,1557,932668.1675,5730,1,11,23
0,ChIJRU5EIBBV30cRPEDrJ5Ofzu8,1,30.7059,-65.2495,Bromley,E00003183,121784,11,4,190,1309337.7638,5499.999999999999,0,31,-65
39,ChIJRUUTrDQOdkgRzg8HmoeiG0Q,40,-35.3881,3.0593,Hammersmith and Fulham,E00009679,289136,63,4.6,611,1123408.4841,9890.000000000002,1,-35,3
39,ChIJRVEPrq0FdkgRv_QoZyR-aUA,40,-9.1615,-20.0802,Lambeth,E00015735,171303,19,4.5,132,1287163.9665,5660.000000000001,1,-9,-20
39,ChIJRWeWkAoBdkgRPpn7YKQuxfE,40,10.8009,-29.7783,Bromley,E00003935,94860.37,16,4.7,139,924178.5054,6000,1,11,-30
39,ChIJRX0vybcPdkgRikuVeQbRLiE,40,-33.0883,0.8569,Hammersmith and Fulham,E00009491,384228.99999999994,56,4.1,1929,879267.0248,6045,1,-33,1
39,ChIJRYjf4Cap2EcR51XJR_cFytw,40,40.8785,-13.4897,Greenwich,E00008053,104031,8,4.9,26,737568.3778,5125,1,41,-13
39,ChIJRYnwZXwBdkgRRlflfvrsm-I,40,8.4523,-23.3925,Lewisham,E00016827,94113,18,4.5,260,806946.7566,5760.000000000001,1,8,-23
39,ChIJR_HxBh0ddkgRJCAKuFyGKag,40,9.7353,21.6,Hackney,E00183962,77143,22,4.6,725,1183271.9696,5410,1,10,22
39,ChIJR_m-IZAcdkgRH3QEyIRPHMY,40,1.0761,22.2022,Islington,E00176303,125829.50999999998,28,4.3,585,1307370.6293,8259.999999999998,1,1,22
39,ChIJRah3EF8PdkgR2IbowLLV2WE,40,-23.9667,-16.3379,Wandsworth,E00022581,195748.93999999997,32,4.5,223,1230224.2198,8000,1,-24,-16
39,ChIJRamCokwFdkgRiotnAZdJF3U,40,-20.223,9.1031,Westminster,E00023637,547368.39,39,4.6,3427,3119596.5204,14450,1,-20,9
39,ChIJRb1W7RYKdkgRVujclEwJbR8,40,-47.0079,-49.4024,Kingston upon Thames,E00014837,110719,10,4.1,644,972409.125,5500,1,-47,-49
39,ChIJRb2tSmYEdkgRGUJloXRZk0w,40,-6.1669,-9.5891,Lambeth,E00015417,136063.45,34,3.8,1984,843628.4088,5955.000000000001,1,-6,-10
39,ChIJRff6uDoCdkgRwZQvwOTg4q8,40,13.3373,-17.2983,Lewisham,E00016315,116180,19,4.8,945,977081.6321,5569.999999999999,1,13,-17
39,ChIJRya-32en2EcRTzBSl7K5xLA,40,22.7486,34.4033,Waltham Forest,E00021967,62029,10,4.3,590,678462.7961,4285.000000000001,1,23,34
39,ChIJS-QabZQPdkgR3yhlCEQF4vA,40,-28.4685,0.1657,Hammersmith and Fulham,E00009547,250447.88000000003,53,4.3,2303,2015525.7901,7495,1,-28,0
39,ChIJS-Y2_hoGdkgRAGKOBTZimN4,40,-21.1076,-27.4905,Merton,E00017057,91374,26,4.3,1329,966896.8108,5905,1,-21,-27
39,ChIJS0NFSmUBdkgR5f1C9WEOfJw,40,2.3615,-26.2933,Lambeth,E00015469,117156.5,21,4.400000000000001,185,663554.9003,6265,1,2,-26
39,ChIJS144cd9sdkgRQ3_OoJoww_E,40,-74.6262,24.6009,Hillingdon,E00184453,240917,8,4.2,965,1547255.1167,5430,1,-75,25
39,ChIJS4sFxgQOdkgRLDJmV7z5LYo,40,-44.066,6.3483,Ealing,E00179134,122228.74,20,4.2,134,823028.537,6555,1,-44,6
39,ChIJS51k6xYKdkgRkgW0AiqpWNU,40,-48.9199,-48.8455,Kingston upon Thames,E00014810,134640,13,4.1,750,967220.6553,5499.999999999999,1,-49,-49
39,ChIJS7hpI1gPdkgRUvyG6fFjjaU,40,-23.7974,-18.352,Wandsworth,E00022624,167259.19,34,4.6,218,1100328.1017,7280.000000000002,1,-24,-18
39,ChIJS7usoy0SdkgRnBDDP7sBhTU,40,-49.6206,23.7389,Brent,E00178938,83312,18,4.1,3155,755962.198,4045.000000000001,1,-50,24
39,ChIJS8-iYT-72EcRMNoZjjjXAmg,40,69.5765,36.2037,Havering,E00011886,76045,9,4.3,407,690786.1537,5615,1,70,36
0,ChIJS8Sd4vUNdkgRUHLxJ-QCw1E,1,-50.8751,8.4763,Ealing,E00006127,171226.39,28,4.1,603,877003.6719,7904.999999999998,0,-51,8
39,ChIJS8Xjv8McdkgRJJrR_U0eLOU,40,5.4035,16.8761,Hackney,E00008828,63189,27,4.2,843,1304322.1321,7435.000000000001,1,5,17
39,ChIJS95sZbIBdkgR0N45gBOeZb0,40,15.3433,-37.3629,Bromley,E00003803,151915,7,4.2,443,1006591.6249,5625,1,15,-37
39,ChIJS9qNTu6p2EcRoxYkS7-fEM0,40,24.9102,-16.5652,Lewisham,E00016507,68589,12,4.400000000000001,304,1102190.0859,5070,1,25,-17
39,ChIJS9uSbqkadkgRoNBhUNvzlA0,40,-23.4182,11.9278,Westminster,E00023758,123862,57,4.400000000000001,1346,1899972.6122,9370.000000000002,1,-23,12
