tick,pubid,age,xcor,ycor,borough,OAID,spend,nearby_pubs,rating,numrat,income_per_tick,pubrent,alive_at_40,int_xcor,int_ycor
39,ChIJuWA70dkfdkgRRMKn18gt3QM,40,19.4445,46.0438,Waltham Forest,E00185705,58516.060000000005,9,4.9,148,854083.6406,5500,1,19,46
39,ChIJuX72LuESdkgRoiuNp82cEpU,40,-63.3589,22.8838,Ealing,E00006521,95895.88,18,4.400000000000001,122,752373.9268,5500,1,-63,23
39,ChIJuXFHRJGo2EcR5xJqRrc0_xo,40,35.9683,5.4645,Newham,E00174969,43410,11,4.400000000000001,68,658827.4449,4015,1,36,5
39,ChIJuXyKKP0QdkgRu5DGbCBrqBY,40,-35.5695,29.1707,Brent,E00179056,78277.56,9,4.3,527,911646.4339,5380.000000000001,1,-36,29
39,ChIJuYV4oLqm2EcRWmesMVI3VLE,40,39.1924,39.375,Redbridge,E00018664,66658,7,4.3,305,701254.6552,5115,1,39,39
39,ChIJu_avY_YCdkgRadV0g7uTwzc,40,13.2775,-4.4917,Lewisham,E00016710,74188,21,4.1,990,667173.6172,4430,1,13,-4
39,ChIJubyKsLAHdkgRzXGdhuLjToI,40,-15.6641,-42.5422,Sutton,E00020971,94981,10,4.2,309,2106249.882,5600,1,-16,-43
39,ChIJud_bBxcFdkgRSu7ucnDnIrw,40,-16.1023,0.6295,Kensington and Chelsea,E00014583,337106.23000000004,34,4.400000000000001,532,2583005.9283,15000.000000000002,1,-16,1
39,ChIJueTKIeqm2EcR5oM8JIwsCw0,40,35.5033,34.9336,Redbridge,E00018384,52617.51999999999,11,4.5,218,721128.7572,4554.999999999999,1,36,35
39,ChIJufQsXtQNdkgRzbXrcc2LVmY,40,-68.018,6.8336,Ealing,E00006087,128875.49,8,4.5,217,1445202.2313,3995,1,-68,7
39,ChIJuwk28-kFdkgRe3JOWQcIYs4,40,-18.1893,-16.6219,Wandsworth,E00023280,238638,17,4.3,1064,1543259.2028,8750,1,-18,-17
39,ChIJuxIuYvEOdkgRpmZDHhXC8V0,40,-39.1383,-9.6402,Richmond upon Thames,E00023033,182000.24,15,4.400000000000001,176,1576293.2885,4955.000000000001,1,-39,-10
0,ChIJuzhURAAYdkgRzsoR-aPGsHE,1,-33.0642,62.0149,Barnet,E00178856,153085,9,4.3,1617,992858.2922,6220,0,-33,62
39,ChIJv-rezBgDdkgRuqOKM2mpLcE,40,19.0678,-9.4314,Lewisham,E00182613,93627.54,20,4.2,254,801341.5465,6285.000000000001,1,19,-9
39,ChIJv3NqwrEddkgRWTIyg7aNjZg,40,7.1844,15.1254,Tower Hamlets,E00021168,136627.73,35,4.2,383,1050131.6606,7014.999999999998,1,7,15
39,ChIJv3WWdXcQdkgReXmHuXh-kTY,40,-25.3846,20.9865,Camden,E00004835,484335.74,34,4.3,1646,3056190.7659,8925.000000000002,1,-25,21
39,ChIJv4EgGxwbdkgRcUorQWbqSQc,40,-12.0972,20.1558,Camden,E00004264,301502.02999999997,37,4.400000000000001,1155,2095217.8539,7260,1,-12,20
39,ChIJv4HibsMRdkgRmJexZS1Q2Y0,40,-40.4363,37.359,Brent,E00002529,93508.97,15,4.5,29,666910.7927,5460.000000000001,1,-40,37
39,ChIJv4ufFXoDdkgRxKhsNc8eIKY,40,0.863,-3.2335,Southwark,E00019995,100177.71,34,4.1,43,990397.8923,5819.999999999999,1,1,-3
39,ChIJv5EbOscFdkgR5qLYfUKiQJs,40,-16.4359,-15.1024,Wandsworth,E00022518,225363.91,24,4.400000000000001,630,2075229.3289,9060.000000000002,1,-16,-15
39,ChIJv5Ll2SYZdkgRVxIJxcj6oOU,40,-7.0721,57.2635,Enfield,E00007562,85750,6,4.400000000000001,1080,1115790.0676,6725.000000000001,1,-7,57
39,ChIJv5RijW6n2EcRFhv2rA-ttws,40,20.956,30.5515,Waltham Forest,E00022325,71540.70000000001,19,4.7,359,696514.3667,5215,1,21,31
39,ChIJv5Sj9wUNdkgR49Hn3fChn8M,40,-59.4816,-3.4956,Hounslow,E00013304,171078,12,3.7,301,682591.3681,4795,1,-59,-3
39,ChIJv662DSYNdkgR-CgGIDynamc,40,-65.7052,-5.5966,Hounslow,E00013071,169873,12,4.2,555,1180619.409,4340,1,-66,-6
39,ChIJv6BjhxYCdkgRXovupmZwEYM,40,16.2234,-15.8831,Lewisham,E00016795,65440.85,17,4.2,206,796835.9956,4925.000000000001,1,16,-16
39,ChIJv6FJmR272EcRsj99ZToinso,40,72.5294,27.4957,Havering,E00011415,42793.3,7,4.2,886,625473.7808,5029.999999999999,1,73,27
39,ChIJv7eQRBgTdkgR2Mp0C9RCBSA,40,-63.7762,27.8469,Harrow,E00171108,92470.81,15,4.400000000000001,515,909271.4745,4970,1,-64,28
39,ChIJvQsT0sYMdkgR5M25gBuQCqg,40,-64.4875,-14.4885,Richmond upon Thames,E00019678,120851.63,17,4.6,312,1115455.1844,5650,1,-64,-14
39,ChIJvRHgZuYEdkgRUitqnE18sHk,40,-10.5092,0.2854,Westminster,E00023999,281851.92999999993,30,4.3,1735,3156858.6372,10480.000000000002,1,-11,0
39,ChIJvUYAawADdkgRL0JhlqzLbcs,40,5.361,-11.1398,Southwark,E00020241,236468.62,30,4.2,683,981504.0687,7780,1,5,-11
39,ChIJvUc8HNIcdkgRgBlA40zXpb0,40,7.0104,12.288,Tower Hamlets,E00021761,245055,38,4.2,2242,1040289.6219,6905.000000000001,1,7,12
39,ChIJvVNEyeltdkgR_AqdUgigYwM,40,-88.5235,15.3893,Hillingdon,E00176456,NA,11,4.3,490,882976.5628,5530,1,-89,15
39,ChIJvVnXo6YbdkgRo7BYoCLtW0g,40,-9.6068,27.9243,Islington,E00013825,115823.05999999998,42,4.400000000000001,126,938241.5127,7390.000000000001,1,-10,28
0,ChIJvXzVoc672EcRt3Z6p2kXWp8,1,83.7447,30.6575,Havering,E00011251,56709,7,4.3,229,610182.5954,5500,0,84,31
39,ChIJvZQfDrIbdkgROCFmyEkSgcs,40,-12.0743,29.4005,Islington,E00013789,129614.48,31,4.2,425,1177681.5098000001,7100,1,-12,29
39,ChIJvauKvoIGdkgRxZ4fEa6AEnI,40,-9.5382,-22.5692,Lambeth,E00015751,193135.69,21,4.1,1252,1161844.2004,5820,1,-10,-23
39,ChIJveDxYfSu2EcRHWwBXc4OGbU,40,53.8065,-11.6058,Bexley,E00001784,65196.04000000001,8,4.6,281,833571.2504,4160,1,54,-12
39,ChIJvwcTS2IPdkgRvKxGVHKM3fk,40,-24.3287,-12.0236,Wandsworth,E00183102,232907,34,4.400000000000001,194,859607.4037,7450,1,-24,-12
1,ChIJvwjTeJABdkgRuGLeCMujpl8,2,2.2085,-26.2946,Lambeth,E00015469,117156.5,23,4.2,135,737949.8988,6265,0,2,-26
39,ChIJvxpV1ZcSdkgRZntYyVpOgEY,40,-63.8456,13.4614,Ealing,E00006309,106815,16,4.6,55,686751.8315,5035,1,-64,13
39,ChIJvy-Gu3oddkgRLbNEhOdyaxc,40,17.7357,23.1731,Newham,E00182249,143681.75999999995,16,4.5,534,953309.1123,5965.000000000001,1,18,23
39,ChIJvyDdLaITdkgRaguRorHl4_8,40,-64.7022,13.8399,Ealing,E00006307,101041,16,5,5,809753.6626,5025,1,-65,14
39,ChIJvyS0E7IbdkgRkVeNBXTB2a8,40,-12.5148,30.2998,Islington,E00013789,204842.41,24,4.400000000000001,275,1331969.7285,8305,1,-13,30
0,ChIJvyYENsOu2EcRt_hHpIkNNdk,1,48.2709,-8.8109,Bexley,E00001907,96149,20,4.6,105,490033.3226,4165.000000000001,0,48,-9
39,ChIJw0DKutICdkgRNScIY4dmsHU,40,11.9085,10.2023,Tower Hamlets,E00021565,110981.77,30,4.400000000000001,130,1194065.3092,6030,1,12,10
39,ChIJw0PCjG2m2EcRtElTaQGIUJA,40,39.8942,20.7808,Barking and Dagenham,E00185825,42991.75,9,3.7,384,1213999.4683,3560.0000000000005,1,40,21
39,ChIJw3ImDv8adkgR86MlvNeOFsI,40,-14.2258,25.0686,Camden,E00004577,381503.50000000006,44,4.3,973,1186612.221,6835,1,-14,25
39,ChIJw3qfHzuo2EcR2dlbfS0ZNm0,40,24.1143,-0.1737,Greenwich,E00008283,54598.18,12,4.8,434,986995.1202,5610,1,24,-0
39,ChIJw4ck5gIbdkgRmokLYvcDorI,40,-12.8468,22.5119,Camden,E00004568,410160.78,45,4.5,1529,1925422.043,7615.000000000001,1,-13,23
39,ChIJw9MbcegPdkgR22PkVxh9bps,40,-32.4585,2.5808,Hammersmith and Fulham,E00009248,311403.66000000003,55,4.6,109,1189162.3679,10030,1,-32,3
39,ChIJwQ6g7vcCdkgRTceIE35SzvU,40,-0.3516,18.8183,Islington,E00013520,154516,23,4.5,984,2427668.5448,7520,1,-0,19
39,ChIJwR2Ln9EMdkgRJF4plqeCYE8,40,-66.9263,-10.96,Hounslow,E00168850,115395.32,19,4.400000000000001,324,1009011.7848,4030.000000000001,1,-67,-11
39,ChIJwT5legio2EcR9-o6ZSMrdpw,40,23.6042,10.0518,Newham,E00017758,91583,16,4.5,286,887043.1488,3970,1,24,10
39,ChIJwUM3tpEDdkgRXowG57Q037k,40,-0.0853,-5.6064,Southwark,E00019695,194809.29,30,5,23,938513.9477,6760,1,-0,-6
39,ChIJwWR0ay4MdkgRKc7cOoXnZ38,40,-48.6375,-9.6649,Richmond upon Thames,E00019422,163125.95,9,4.1,155,2129462.725,9565.000000000002,1,-49,-10
39,ChIJwXZ-ZdkcdkgRPIsRQylFhnI,40,8.0623,15.7376,Tower Hamlets,E00021148,103538.87,37,4.7,939,951185.7818,5814.999999999999,1,8,16
39,ChIJwYW1OoEEdkgRAvaiO1bZLN8,40,-1.8769,-5.1527,Southwark,E00019739,97370.25,31,4.5,265,796026.9501,5815.000000000001,1,-2,-5
39,ChIJwYYVUeYRdkgRu0dg9XODej8,40,-42.1258,12.0294,Ealing,E00179195,339406,10,4.400000000000001,107,1504565.0583,5110,1,-42,12
39,ChIJwYiIVwMEdkgRQzLf_XCqX88,40,-3.5156,-20.2076,Lambeth,E00015551,142929,21,4.3,924,996044.5082,5785.000000000001,1,-4,-20
39,ChIJwZo_ztsSdkgRM_eZ06RGsaA,40,-67.114,21.5304,Ealing,E00006579,74080,14,4.2,2603,997568.658,5455.000000000001,1,-67,22
39,ChIJw_6RIu8HdkgRBrycoUKxzhA,40,-1.4813,-47.1957,Croydon,E00005214,133288.68,17,4.3,621,754625.4511,4184.999999999999,1,-1,-47
39,ChIJw_oMMABudkgR8jFbimxHxFI,40,-92.5168,7.9955,Hillingdon,E00012688,181637,11,4.2,419,823958.6696,5035,1,-93,8
39,ChIJwciwnmwFdkgRAqPhXh2qMiY,40,-18.7122,-0.4378,Kensington and Chelsea,E00014648,275297.22,37,4.2,1713,2088496.5966,14954.999999999996,1,-19,-0
39,ChIJwe0olXMZdkgRHBFjdELIdqw,40,-11.8879,48.65,Enfield,E00007609,84776,8,4.400000000000001,1816,993607.8762,5080,1,-12,49
39,ChIJwfg8jjsQdkgR5q2jvcaqGig,40,-31.6389,14.7227,Brent,E00002819,107364.03,20,4.400000000000001,765,983264.5071,6395,1,-32,15
39,ChIJwxCCrL8NdkgR5hoFbLDDLkE,40,-52.8301,-0.1876,Hounslow,E00166024,136957.55999999997,19,4.5,520,968335.2888,6060.000000000001,1,-53,-0
39,ChIJwxFvOhQedkgRlA2hLrFNC98,40,15.1367,49.5792,Waltham Forest,E00022381,65873,8,4.400000000000001,242,699051.5759,5135.000000000001,1,15,50
39,ChIJwxIaK7kTdkgR7HlIHAaqhUE,40,-52.3801,8.2954,Ealing,E00179151,112997,20,4.2,737,1467746.0328,8345,1,-52,8
39,ChIJwxyvZ7oIdkgRWyKrIbYydmQ,40,-26.6513,-27.1892,Merton,E00017489,153482,22,4.1,2826,843501.3758,8090,1,-27,-27
39,ChIJwyABIQERdkgRKqdnL9LWet4,40,-30.9502,25.2061,Brent,E00002700,189920.33,21,4.3,71,896121.1105,6350,1,-31,25
39,ChIJwyQSfIsddkgRezLlQ_TwDTw,40,2.7548,29.9097,Hackney,E00008973,159938,20,4.5,247,1264214.7182,6310,1,3,30
39,ChIJwybjM8McdkgRIUUNUJ5BIK8,40,6.3665,17.0271,Tower Hamlets,E00167245,131271,33,4.2,483,1157707.5356,7240,1,6,17
39,ChIJx1RkurULdkgRCwbWbpXngjY,40,-51.5152,-38.1745,Kingston upon Thames,E00015066,272755.80000000005,21,4.1,436,923040.5946,6984.999999999998,1,-52,-38
39,ChIJx2iD6L8HdkgRyYtiT0-kNfk,40,-16.6175,-46.2053,Sutton,E00020967,82774,19,4.5,107,746245.0693,5310,1,-17,-46
39,ChIJx33cYLoTdkgRGH81cozCyJI,40,-60.1199,39.8409,Harrow,E00011165,108203,17,4.7,71,1469388.0535,4915,1,-60,40
39,ChIJx4usyuYLdkgR9-mfkyCdffY,40,-47.0547,-29.8219,Kingston upon Thames,E00184385,215908,28,4.400000000000001,988,1098662.9341,6395.000000000001,1,-47,-30
39,ChIJx7bj4ecZdkgREFZ-RAHgzY0,40,-22.6228,49.4763,Barnet,E00001361,110549.31,10,4.7,255,1737389.2647,6390,1,-23,49
39,ChIJx7cXoTEYdkgRZDAdMBYOwj8,40,-25.5158,60.0073,Barnet,E00001397,93350,13,4.3,331,789905.548,4300,1,-26,60
39,ChIJx96zDVUadkgR9YctMGZu6Xs,40,-14.0784,26.4963,Camden,E00004483,269932.9,37,4.5,465,1565451.0274,8875,1,-14,26
39,ChIJx9717cGn2EcR7kU-4KbUzpg,40,26.8517,17.2189,Newham,E00018147,68068.43000000001,18,4.1,143,1014205.2014,3910,1,27,17
39,ChIJxRLDOyAbdkgRR6q4e2rwtG8,40,-12.7857,17.4135,Camden,E00004710,385290.98,29,4.7,1301,3214145.7657,9430,1,-13,17
39,ChIJxSY7TdEMdkgRm3nKjgbF-RQ,40,-67.1754,-9.7955,Hounslow,E00179095,102543.57,18,4.3,2160,872075.0567,4075.000000000001,1,-67,-10
39,ChIJxUQyF1sIdkgRk8MzmkzZpL4,40,-30.2889,-42.3079,Merton,E00017312,115701.9,22,4.3,666,983733.8189,5435,1,-30,-42
0,ChIJxVhA73QTdkgRUjXZ9JywwNI,1,-59.7151,33.4152,Harrow,E00184443,74840.34000000001,17,3.9,1188,902980.4123,6445.000000000001,0,-60,33
39,ChIJxVzGoIwPdkgRav32rF_Ye8M,40,-25.4183,1.0307,Kensington and Chelsea,E00014292,211976.6900000001,51,4.1,1286,1624020.7434,14700.000000000002,1,-25,1
39,ChIJxW9Hk3gcdkgR6f7yHBriqJs,40,-1.9703,28.8915,Hackney,E00008552,79220.79,29,4.3,1150,1303125.6053,7895,1,-2,29
39,ChIJxYraAF4FdkgRpUvNrrDsCDE,40,-22.6335,1.6139,Kensington and Chelsea,E00014516,219804.48,39,4.2,2332,1745492.4006,15000.000000000002,1,-23,2
39,ChIJxbYOUX-72EcRvtaHZfOVjSA,40,75.8677,42.628,Havering,E00011486,54040,5,4.1,309,612171.562,3745.000000000001,1,76,43
39,ChIJxd2E8rgDdkgREtpCdkjZAT4,40,6.1514,-12.967,Southwark,E00020220,215689,29,4.400000000000001,631,1116233.2121,8000,1,6,-13
39,ChIJxdvnP-AEdkgREmrOTCZGprU,40,-12.5022,1.2139,Westminster,E00024053,388858.25000000006,26,4.400000000000001,1234,2334147.2366,11040.000000000002,1,-13,1
39,ChIJxdvnP-AEdkgRv5JtRBaAQ74,40,-12.3785,1.301,Westminster,E00175241,291732.24,27,4.3,1612,2273892.4763,10130,1,-12,1
39,ChIJxeAM0WoJdkgRh0_cwH3Nvwo,40,-40.0427,-31.9551,Kingston upon Thames,E00014910,159560,9,4.2,664,1536691.5987,6584.999999999998,1,-40,-32
39,ChIJxeCHTnhtdkgRSO9Ghtv5AU8,40,-80.0993,11.3719,Hillingdon,E00012480,208066,11,4.2,409,1816744.622,4530.000000000001,1,-80,11
39,ChIJxeRRWk4ddkgRxfYSvoxieq8,40,17.1807,13.439,Tower Hamlets,E00167213,76021.09,25,4.3,247,971100.0839,5680.000000000001,1,17,13
0,ChIJxfwwXG5sdkgRvdC8TW-0fs4,1,-85.2972,35.1978,Hillingdon,E00012608,199317,10,4.6,737,1482833.7163,5745,0,-85,35
2,ChIJxwK35Kiv2EcRQ9CJEM2D2Bk,3,55.5486,-1.2201,Bexley,E00001659,61661,15,4.2,147,436348.0815,3650,0,56,-1
39,ChIJxxQOldwPdkgRa5_pjOb1vOE,40,-30.8852,5.8102,Hammersmith and Fulham,E00167282,150927,40,4.2,270,1294870.4482,8424.999999999998,1,-31,6
39,ChIJxxymuqMbdkgRFikxZ5OhpbM,40,-8.9115,28.9696,Islington,E00014033,112766.28999999998,37,4.5,349,1298518.8264,7019.999999999998,1,-9,29
39,ChIJxyr2g1AEdkgRn65hG-TiLhs,40,-9.685,-9.0526,Lambeth,E00015576,156542,41,4.6,389,895223.7922,7735,1,-10,-9
39,ChIJxz3AkUIFdkgRpghuNKn8v0k,40,-20.7841,1.895,Kensington and Chelsea,E00014101,385311,41,4.3,4703,1714204.4821,15000,1,-21,2
39,ChIJy-E11CkddkgRHVUiZwNPYho,40,9.3544,13.4201,Tower Hamlets,E00021215,343083,42,4.400000000000001,484,1221171.6739,6399.999999999998,1,9,13
39,ChIJy03zJJkFdkgR1yDgZio9kzI,40,-23.2226,-19.1984,Wandsworth,E00022589,178309.16,31,4.400000000000001,192,1252084.592,7760.000000000001,1,-23,-19
39,ChIJy0DA57EHdkgRwpY0xYnxx4k,40,-20.9689,-27.3135,Merton,E00017057,91374,30,4.5,183,831681.1103,5905,1,-21,-27
39,ChIJy0JPKmccdkgReNZwulqamE4,40,2.6419,28.463,Hackney,E00009143,124701.04,28,4.400000000000001,1013,991469.0094,7775,1,3,28
39,ChIJy3hs1u2p2EcRkEK6fmRIHqY,40,25.6654,-16.4539,Lewisham,E00016498,150239,12,4.2,1165,898249.1828,5165.000000000001,1,26,-16
39,ChIJy3t3rY8PdkgRtGoAGDy9QFM,40,-32.4954,7.2808,Hammersmith and Fulham,E00183168,93431,39,4.5,1502,882591.0645,7920,1,-32,7
39,ChIJy5rY1Oel2EcRyw_A-8LzUPo,40,45.8917,18.2877,Barking and Dagenham,E00000226,42000,8,4,1128,569677.4731,4000,1,46,18
39,ChIJy6gHOusDdkgRzYWTXa4OxqE,40,3.7677,-13.8603,Southwark,E00019889,220484.82000000004,23,4.400000000000001,195,1561738.4302,9230.000000000002,1,4,-14
39,ChIJy7aRXt8bdkgRADsmqQEJhVg,40,-9.4191,42.0712,Haringey,E00009890,71215.06,12,4.5,104,900363.0359,7070,1,-9,42
39,ChIJy7dQdKt0dkgRdk3lTqxf9SA,40,-68.6858,-25.5361,Richmond upon Thames,E00019254,123848.07,7,4.2,242,1724892.5856,7000,1,-69,-26
39,ChIJy82odYgcdkgR3yqODeiloc8,40,0.7024,25.7163,Hackney,E00008666,111679.26999999996,37,4.6,416,1313485.5263,7854.999999999998,1,1,26
0,ChIJy8IIFKyu2EcRb8AFaoVNgNo,1,45.0082,-18.3819,Bexley,E00002273,64859,13,4,424,636810.7008,5335.000000000001,0,45,-18
39,ChIJy8_m73em2EcRPNB7i2_IKxI,40,42.5729,23.2104,Barking and Dagenham,E00000340,71213,10,4.2,361,861467.9911,4275,1,43,23
39,ChIJyR5AeBYedkgRwsBNgKLJpLg,40,15.3634,50.1098,Waltham Forest,E00022381,65873,8,3.9,251,626769.6689,5135.000000000001,1,15,50
39,ChIJyRRDXDoBdkgRqGnsxbPJJyU,40,12.991,-52.2481,Croydon,E00005300,136340,8,4.6,10,609099.6358,4060.000000000001,1,13,-52
39,ChIJySIHARkBdkgRTpTvNRT38pQ,40,11.0186,-33.96,Bromley,E00003377,109793,12,4.6,139,994247.7063,5580,1,11,-34
39,ChIJySeQ_toedkgRd8cR5eajXRM,40,0.7679,56.0016,Enfield,E00006949,49153,10,4.400000000000001,631,746193.8693,5590,1,1,56
39,ChIJyTGRfFAFdkgRWCd7qExwyok,40,-29.5164,10.2013,Kensington and Chelsea,E00014459,111374.8,37,4.400000000000001,198,1221899.9304,7830,1,-30,10
39,ChIJyTI4FUgNdkgRHlmPT3M4Dac,40,-66.5951,0.9692,Ealing,E00006660,106831,8,4.6,736,750636.583,4315.000000000001,1,-67,1
0,ChIJyV2DQL1zdkgRGOQoyZca1jg,1,-78.5218,-10.6167,Hounslow,E00012904,189381,11,4.2,1086,946511.2405,4135,0,-79,-11
39,ChIJyYYJnaUDdkgR8udKPl7401M,40,6.956,-8.6905,Southwark,E00020488,135746.90999999997,35,4.5,1103,684423.2773,6205.000000000001,1,7,-9
39,ChIJyZxUsYIPdkgRe7g1tI9aSWw,40,-26.8236,-6.0085,Hammersmith and Fulham,E00167278,295625.02,39,4.5,2254,2476546.6309,12450,1,-27,-6
39,ChIJy_HNXq4NdkgRIy7QqQHdGSs,40,-55.5018,-4.7561,Hounslow,E00013311,203458,19,4.3,1529,809472.2057,5920,1,-56,-5
39,ChIJy_hncfsSdkgRa96Ujr40j80,40,-60.6905,22.2589,Ealing,E00006348,212687,12,4.6,18,806629.0713,5780,1,-61,22
39,ChIJybH_sx8QdkgRs2O4He1A_pU,40,-29.2517,9.9238,Kensington and Chelsea,E00014172,144698.65000000002,37,4.3,1924,1334166.857,9925,1,-29,10
0,ChIJybKof58fdkgRmaTFb8R2GvI,1,14.0473,72.016,Enfield,E00007192,67355,7,4.1,877,530243.12990000006,4225,0,14,72
39,ChIJycFQaSgedkgR3_481dw63wY,40,18.9706,55.4498,Waltham Forest,E00021911,119329,8,4.1,957,1131410.2318,5575.000000000001,1,19,55
0,ChIJycXUxWsedkgRKR0ByHqB188,1,12.8971,49.7759,Waltham Forest,E00022385,52168,9,4.3,463,661455.7807,5290,0,13,50
39,ChIJyceoZZsfdkgRF6PD0hlpaaw,40,9.3078,70.2314,Enfield,E00007674,42912,10,4.3,246,692268.4937,4215,1,9,70
39,ChIJyf7AJwAFdkgRKTn2i-Irfr8,40,-8.473,-6.9753,Lambeth,E00015598,135592.44,39,3.6,44,890419.3981,5800,1,-8,-7
39,ChIJywcPZOAEdkgRYsCyKN4W3Qk,40,-12.157,1.4734,Westminster,E00175241,291732.24,27,4.3,1142,2693696.3284,10130,1,-12,1
39,ChIJyy-W_ZQHdkgRExrqL4ggsrM,40,-16.7362,-47.6856,Sutton,E00020633,78197,19,4.1,404,594784.6014,5320,1,-17,-48
39,ChIJyyZWkhEPdkgR_LfPU-4kznY,40,-30.8282,-11.2809,Wandsworth,E00023202,286543.82,29,4.3,971,1324958.697,8545,1,-31,-11
39,ChIJyyi0wIAPdkgRzKXDNpd-lBE,40,-24.2107,-4.9617000000000004,Hammersmith and Fulham,E00009625,285365.16,44,4.3,643,1810995.4117,10464.999999999998,1,-24,-5
39,ChIJyzAtk38DdkgRzUvLV7YFwEg,40,-1.0737,-5.6046,Southwark,E00019744,118177.07,29,4.1,973,757181.9473,5954.999999999999,1,-1,-6
39,ChIJz0ysI2is2EcR5bTjNipffjo,40,50.1676,-31.1917,Bromley,E00003582,64082,6,4.5,292,658540.974,3500.0000000000005,1,50,-31
39,ChIJz1mcvc-g2EcR9uwnoK9k9lg,40,27.6166,46.6445,Redbridge,E00018849,131773,11,4.5,193,791720.6662,7000,1,28,47
39,ChIJz432ze6w2EcRlLmNfr48OHE,40,-39.2759,-1.7185,Hounslow,E00012788,306569,27,4.400000000000001,433,1324654.3165,8640,1,-39,-2
39,ChIJz4FPjeCp2EcR4MAxjNTz_WM,40,27.5437,-9.4691,Greenwich,E00182398,111692,12,4.400000000000001,589,934272.8914,4225.000000000001,1,28,-9
39,ChIJz4jfeIMUdkgRyY0AuBt0y44,40,-61.2443,42.6028,Harrow,E00010756,92048.41,15,4.5,62,879156.845,5470,1,-61,43
39,ChIJz6CUP10DdkgRzb2LBdHdLfw,40,0.8899,2.6888,Southwark,E00019822,176686.35,26,4.2,332,1839514.2179,8390,1,1,3
39,ChIJzQAYCCYEdkgREA8qvMjDU_A,40,-9.0347,-19.625,Lambeth,E00015735,171303,25,4.3,481,1108888.0037,5660.000000000001,1,-9,-20
39,ChIJzR7YtNC62EcR8UU6lhLbVi0,40,67.7262,26.0214,Havering,E00011784,49026.869999999995,8,3.8,237,556185.4299,4440.000000000001,1,68,26
39,ChIJzUINY4QcdkgRWe_KoicfNKM,40,-0.4643,23.3888,Islington,E00013865,164232.16000000003,36,4.400000000000001,150,1311203.9661,8385,1,-0,23
39,ChIJzUV5qH0ddkgRVnjwfs341Cw,40,19.805,23.8219,Newham,E00182329,63780.25000000001,20,4.2,171,741870.4954,5560,1,20,24
0,ChIJzY3Dahus2EcR62jY2wxrFp8,1,47.1838,-23.1927,Bexley,E00002263,102364,11,4.6,340,984576.1473,5365,0,47,-23
39,ChIJzYQwYdEcdkgRmhwunz9jp_o,40,7.1632,12.3701,Tower Hamlets,E00021761,245055,38,4.3,1515,1157522.3292,6905.000000000001,1,7,12
39,ChIJzZNY2XUTdkgRBN0y8JihpMM,40,-59.3398,34.6696,Harrow,E00010686,87183.59000000001,15,4.1,1317,700961.0548,5629.999999999999,1,-59,35
39,ChIJz_FkhwkSdkgRi_q-Tku6Xjg,40,-51.0355,9.6516,Ealing,E00006098,122189,20,4.5,455,1264126.0775,8030,1,-51,10
39,ChIJz_wEyV4FdkgRo1AV0kd-l78,40,-23.1097,3.3796,Kensington and Chelsea,E00014537,230788.12,38,4.2,1681,1862172.8247,15000.000000000002,1,-23,3
39,ChIJzaf3SAQbdkgREGVojK92WBA,40,-11.437,23.4292,Camden,E00004562,276660.29000000004,50,4.6,565,2519542.0706,8730,1,-11,23
39,ChIJzbW10dCv2EcRi5tU-q00XVY,40,63.8984,-0.6553,Bexley,E00176912,70123,5,4.400000000000001,298,486702.4134,3999.999999999999,1,64,-1
39,ChIJze-zo-0LdkgRvlLeT-SRCfg,40,-50.4896,-27.9839,Kingston upon Thames,E00015162,202049.36,26,4.5,669,963694.2638,7550,1,-50,-28
39,ChIJzxEQT-0cdkgR_xi84bMiBMg,40,3.6298,22.0512,Hackney,E00008707,122811.5,34,4.3,1107,1187394.3558,6470.000000000002,1,4,22
39,ChIJzxpT0GMRdkgRtwG6xkCdAeM,40,-47.0544,35.6247,Brent,E00002849,145348,9,5,3,1271065.8601,5545,1,-47,36
39,ChIJzyPgwFEQdkgRqWUULvOQTt0,40,-34.0735,21.7441,Brent,E00003099,86345.26000000001,17,4.400000000000001,91,1266026.2235,5785.000000000001,1,-34,22
39,ChIJzyQd0JZsdkgRVMOTViRHBpI,40,-77.0542,34.9691,Hillingdon,E00012142,208470,15,4.400000000000001,758,1064209.0575,6424.999999999998,1,-77,35
39,new_2956,39,-27,58,Barnet,E00001368,157942.72,7,4.224511293299341,0,700447.8807,5330,1,-27,58
39,new_2957,39,5,25,Hackney,E00183921,60173,35,3.7267871526797656,0,692373.9037,6725.000000000001,1,5,25
0,new_2958,0,57,-7,Bexley,E00001755,61919,12,2.5720099712052793,0,0,4524.999999999999,0,57,-7
39,new_2959,39,62,47,Havering,E00011497,60664,5,3.363630254810147,0,501582.0737,4234.999999999999,1,62,47
0,new_2960,0,-58,51,Harrow,E00011126,233927,6,3.4977268829425565,0,0,5725,0,-58,51
39,new_2961,39,-2,-18,Lambeth,E00016010,134452,23,4.399887622845062,0,992082.297,7180.000000000001,1,-2,-18
2,new_2962,2,-27,58,Barnet,E00001368,157942.72,9,3.49301623341906,0,572262.662,5330,0,-27,58
39,new_2963,39,9,19,Hackney,E00009151,105282.37999999998,34,4.290093491305544,0,1329652.6337,7760,1,9,19
0,new_2964,0,-50,-34,Kingston upon Thames,E00014933,232819.67999999996,29,2.7573302165226017,0,0,6840,0,-50,-34
