"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"model_unlimitedlocation_0722_allocation.nlogo"
"try07192225"
"07/22/2025 23:38:15:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","constant_a","reach_distance","constant_b","constant_c","[step]","total-exits","initial-total-pubs","initial-red-pubs","tick-exit","tick-exit-red","exit-rate","exit-rate-red","remaining-total-pubs","remaining-red-pubs"
"580","1.003","8","0.5","40","1","455","2955","2955","455","455","153.97631133671743","153.97631133671743","2500","2500"
"574","1.003","8","0.04","100","27","1840","2955","1774","1","0","0.338409475465313","0","2954","1774"
"573","1.003","8","0.04","100","29","1869","2955","1805","3","1","1.0152284263959392","0.554016620498615","2952","1804"
"575","1.003","8","0.04","100","25","1907","2955","1767","2","0","0.676818950930626","0","2953","1767"
"579","1.003","8","0.5","40","8","510","2955","2495","0","0","0","0","2955","2495"
"578","1.003","8","0.5","40","12","507","2955","2496","0","0","0","0","2955","2496"
"577","1.003","8","0.5","40","23","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","2","507","2955","2500","52","9","17.597292724196276","3.6","2903","2491"
"574","1.003","8","0.04","100","28","1842","2955","1774","2","0","0.676818950930626","0","2953","1774"
"575","1.003","8","0.04","100","26","1909","2955","1767","2","0","0.676818950930626","0","2953","1767"
"578","1.003","8","0.5","40","13","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","9","510","2955","2495","0","0","0","0","2955","2495"
"577","1.003","8","0.5","40","24","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","3","513","2955","2491","6","1","2.0304568527918785","0.4014452027298274","2949","2490"
"574","1.003","8","0.04","100","29","1842","2955","1774","0","0","0","0","2955","1774"
"575","1.003","8","0.04","100","27","1912","2955","1767","3","2","1.0152284263959392","1.1318619128466327","2952","1765"
"578","1.003","8","0.5","40","14","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","10","510","2955","2495","0","0","0","0","2955","2495"
"577","1.003","8","0.5","40","25","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","4","515","2955","2490","2","0","0.676818950930626","0","2953","2490"
"575","1.003","8","0.04","100","28","1914","2955","1765","2","0","0.676818950930626","0","2953","1765"
"581","1.003","8","0.5","40","0","0","0","0","0","0","0","0","0","0"
"578","1.003","8","0.5","40","15","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","11","510","2955","2495","0","0","0","0","2955","2495"
"577","1.003","8","0.5","40","26","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","5","515","2955","2490","0","0","0","0","2955","2490"
"575","1.003","8","0.04","100","29","1916","2955","1765","2","1","0.676818950930626","0.56657223796034","2953","1764"
"578","1.003","8","0.5","40","16","507","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","1","457","2955","2955","457","457","154.65313028764805","154.65313028764805","2498","2498"
"579","1.003","8","0.5","40","12","510","2955","2495","0","0","0","0","2955","2495"
"577","1.003","8","0.5","40","27","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","6","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","0","0","0","0","0","0","0","0","0","0"
"578","1.003","8","0.5","40","17","507","2955","2496","0","0","0","0","2955","2496"
"577","1.003","8","0.5","40","28","515","2955","2495","0","0","0","0","2955","2495"
"579","1.003","8","0.5","40","13","510","2955","2495","0","0","0","0","2955","2495"
"581","1.003","8","0.5","40","2","521","2955","2498","64","7","21.658206429780034","2.8022417934347477","2891","2491"
"580","1.003","8","0.5","40","7","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","1","456","2955","2955","456","456","154.31472081218274","154.31472081218274","2499","2499"
"578","1.003","8","0.5","40","18","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","14","510","2955","2495","0","0","0","0","2955","2495"
"581","1.003","8","0.5","40","3","524","2955","2491","3","0","1.0152284263959392","0","2952","2491"
"577","1.003","8","0.5","40","29","515","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","8","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","2","509","2955","2499","53","7","17.93570219966159","2.8011204481792715","2902","2492"
"576","1.003","8","0.04","100","4","1734","2955","1802","88","4","29.780033840947546","2.2197558268590454","2867","1798"
"583","1.003","8","0.5","40","0","0","0","0","0","0","0","0","0","0"
"578","1.003","8","0.5","40","19","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","15","510","2955","2495","0","0","0","0","2955","2495"
"581","1.003","8","0.5","40","4","524","2955","2491","0","0","0","0","2955","2491"
"580","1.003","8","0.5","40","9","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","3","514","2955","2492","5","0","1.6920473773265652","0","2950","2492"
"583","1.003","8","0.5","40","1","455","2955","2955","455","455","153.97631133671743","153.97631133671743","2500","2500"
"578","1.003","8","0.5","40","20","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","16","510","2955","2495","0","0","0","0","2955","2495"
"581","1.003","8","0.5","40","5","524","2955","2491","0","0","0","0","2955","2491"
"582","1.003","8","0.5","40","4","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","10","515","2955","2490","0","0","0","0","2955","2490"
"583","1.003","8","0.5","40","2","499","2955","2500","44","6","14.890016920473773","2.4","2911","2494"
"578","1.003","8","0.5","40","21","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","17","510","2955","2495","0","0","0","0","2955","2495"
"581","1.003","8","0.5","40","6","524","2955","2491","0","0","0","0","2955","2491"
"582","1.003","8","0.5","40","5","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","11","515","2955","2490","0","0","0","0","2955","2490"
"583","1.003","8","0.5","40","3","506","2955","2494","7","0","2.3688663282571913","0","2948","2494"
"584","1.003","8","0.5","40","0","0","0","0","0","0","0","0","0","0"
"578","1.003","8","0.5","40","22","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","18","510","2955","2495","0","0","0","0","2955","2495"
"582","1.003","8","0.5","40","6","514","2955","2492","0","0","0","0","2955","2492"
"581","1.003","8","0.5","40","7","524","2955","2491","0","0","0","0","2955","2491"
"580","1.003","8","0.5","40","12","515","2955","2490","0","0","0","0","2955","2490"
"583","1.003","8","0.5","40","4","506","2955","2494","0","0","0","0","2955","2494"
"578","1.003","8","0.5","40","23","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","19","510","2955","2495","0","0","0","0","2955","2495"
"584","1.003","8","0.5","40","1","455","2955","2955","455","455","153.97631133671743","153.97631133671743","2500","2500"
"582","1.003","8","0.5","40","7","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","13","515","2955","2490","0","0","0","0","2955","2490"
"581","1.003","8","0.5","40","8","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","5","506","2955","2494","0","0","0","0","2955","2494"
"578","1.003","8","0.5","40","24","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","20","510","2955","2495","0","0","0","0","2955","2495"
"584","1.003","8","0.5","40","2","495","2955","2500","40","4","13.536379018612521","1.6","2915","2496"
"582","1.003","8","0.5","40","8","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","14","515","2955","2490","0","0","0","0","2955","2490"
"581","1.003","8","0.5","40","9","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","6","506","2955","2494","0","0","0","0","2955","2494"
"578","1.003","8","0.5","40","25","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","21","510","2955","2495","0","0","0","0","2955","2495"
"582","1.003","8","0.5","40","9","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","3","498","2955","2496","3","0","1.0152284263959392","0","2952","2496"
"580","1.003","8","0.5","40","15","515","2955","2490","0","0","0","0","2955","2490"
"581","1.003","8","0.5","40","10","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","7","506","2955","2494","0","0","0","0","2955","2494"
"578","1.003","8","0.5","40","26","507","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","22","510","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","16","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","10","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","4","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","11","524","2955","2491","0","0","0","0","2955","2491"
"576","1.003","8","0.04","100","5","1778","2955","1798","44","2","14.890016920473773","1.1123470522803114","2911","1796"
"579","1.003","8","0.5","40","23","510","2955","2495","0","0","0","0","2955","2495"
"578","1.003","8","0.5","40","27","507","2955","2496","0","0","0","0","2955","2496"
"580","1.003","8","0.5","40","17","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","11","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","5","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","8","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","12","524","2955","2491","0","0","0","0","2955","2491"
"579","1.003","8","0.5","40","24","510","2955","2495","0","0","0","0","2955","2495"
"578","1.003","8","0.5","40","28","507","2955","2496","0","0","0","0","2955","2496"
"580","1.003","8","0.5","40","18","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","12","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","6","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","9","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","13","524","2955","2491","0","0","0","0","2955","2491"
"579","1.003","8","0.5","40","25","510","2955","2495","0","0","0","0","2955","2495"
"578","1.003","8","0.5","40","29","507","2955","2496","0","0","0","0","2955","2496"
"580","1.003","8","0.5","40","19","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","13","514","2955","2492","0","0","0","0","2955","2492"
"583","1.003","8","0.5","40","10","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","14","524","2955","2491","0","0","0","0","2955","2491"
"584","1.003","8","0.5","40","7","498","2955","2496","0","0","0","0","2955","2496"
"579","1.003","8","0.5","40","26","510","2955","2495","0","0","0","0","2955","2495"
"580","1.003","8","0.5","40","20","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","14","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","8","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","11","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","15","524","2955","2491","0","0","0","0","2955","2491"
"579","1.003","8","0.5","40","27","511","2955","2495","1","1","0.338409475465313","0.40080160320641284","2954","2494"
"582","1.003","8","0.5","40","15","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","21","515","2955","2490","0","0","0","0","2955","2490"
"584","1.003","8","0.5","40","9","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","16","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","12","506","2955","2494","0","0","0","0","2955","2494"
"579","1.003","8","0.5","40","28","511","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"580","1.003","8","0.5","40","22","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","16","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","10","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","17","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","13","506","2955","2494","0","0","0","0","2955","2494"
"579","1.003","8","0.5","40","29","511","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","1","622","2955","2955","622","622","210.4906937394247","210.4906937394247","2333","2333"
"582","1.003","8","0.5","40","17","514","2955","2492","0","0","0","0","2955","2492"
"580","1.003","8","0.5","40","23","515","2955","2490","0","0","0","0","2955","2490"
"584","1.003","8","0.5","40","11","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","18","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","14","506","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","2","736","2955","2333","114","24","38.578680203045685","10.287183883411917","2841","2309"
"582","1.003","8","0.5","40","18","514","2955","2492","0","0","0","0","2955","2492"
"576","1.003","8","0.04","100","6","1798","2955","1796","20","3","6.768189509306261","1.670378619153675","2935","1793"
"580","1.003","8","0.5","40","24","515","2955","2490","0","0","0","0","2955","2490"
"584","1.003","8","0.5","40","12","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","19","524","2955","2491","0","0","0","0","2955","2491"
"583","1.003","8","0.5","40","15","506","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","3","754","2955","2309","18","0","6.091370558375634","0","2937","2309"
"582","1.003","8","0.5","40","19","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","13","498","2955","2496","0","0","0","0","2955","2496"
"580","1.003","8","0.5","40","25","515","2955","2490","0","0","0","0","2955","2490"
"581","1.003","8","0.5","40","20","524","2955","2491","0","0","0","0","2955","2491"
"585","1.003","8","0.5","60","4","760","2955","2309","6","1","2.0304568527918785","0.43308791684711995","2949","2308"
"583","1.003","8","0.5","40","16","506","2955","2494","0","0","0","0","2955","2494"
"586","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"582","1.003","8","0.5","40","20","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","14","498","2955","2496","0","0","0","0","2955","2496"
"580","1.003","8","0.5","40","26","515","2955","2490","0","0","0","0","2955","2490"
"581","1.003","8","0.5","40","21","524","2955","2491","0","0","0","0","2955","2491"
"585","1.003","8","0.5","60","5","762","2955","2308","2","1","0.676818950930626","0.4332755632582322","2953","2307"
"583","1.003","8","0.5","40","17","506","2955","2494","0","0","0","0","2955","2494"
"582","1.003","8","0.5","40","21","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","15","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","22","524","2955","2491","0","0","0","0","2955","2491"
"580","1.003","8","0.5","40","27","515","2955","2490","0","0","0","0","2955","2490"
"586","1.003","8","0.5","60","1","620","2955","2955","620","620","209.81387478849408","209.81387478849408","2335","2335"
"585","1.003","8","0.5","60","6","762","2955","2307","0","0","0","0","2955","2307"
"583","1.003","8","0.5","40","18","506","2955","2494","0","0","0","0","2955","2494"
"586","1.003","8","0.5","60","2","743","2955","2335","123","30","41.6243654822335","12.84796573875803","2832","2305"
"580","1.003","8","0.5","40","28","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","22","514","2955","2492","0","0","0","0","2955","2492"
"581","1.003","8","0.5","40","23","524","2955","2491","0","0","0","0","2955","2491"
"584","1.003","8","0.5","40","16","498","2955","2496","0","0","0","0","2955","2496"
"585","1.003","8","0.5","60","7","762","2955","2307","0","0","0","0","2955","2307"
"583","1.003","8","0.5","40","19","506","2955","2494","0","0","0","0","2955","2494"
"586","1.003","8","0.5","60","3","760","2955","2305","17","1","5.752961082910322","0.4338394793926247","2938","2304"
"580","1.003","8","0.5","40","29","515","2955","2490","0","0","0","0","2955","2490"
"582","1.003","8","0.5","40","23","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","17","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","24","524","2955","2491","0","0","0","0","2955","2491"
"585","1.003","8","0.5","60","8","762","2955","2307","0","0","0","0","2955","2307"
"585","1.003","8","0.5","60","9","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","4","766","2955","2304","6","1","2.0304568527918785","0.43402777777777773","2949","2303"
"582","1.003","8","0.5","40","24","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","18","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","20","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","25","524","2955","2491","0","0","0","0","2955","2491"
"585","1.003","8","0.5","60","10","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","5","767","2955","2303","1","0","0.338409475465313","0","2954","2303"
"582","1.003","8","0.5","40","25","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","19","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","21","506","2955","2494","0","0","0","0","2955","2494"
"581","1.003","8","0.5","40","26","524","2955","2491","0","0","0","0","2955","2491"
"576","1.003","8","0.04","100","7","1805","2955","1793","7","0","2.3688663282571913","0","2948","1793"
"585","1.003","8","0.5","60","11","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","6","768","2955","2303","1","0","0.338409475465313","0","2954","2303"
"587","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"582","1.003","8","0.5","40","26","514","2955","2492","0","0","0","0","2955","2492"
"583","1.003","8","0.5","40","22","506","2955","2494","0","0","0","0","2955","2494"
"584","1.003","8","0.5","40","20","498","2955","2496","0","0","0","0","2955","2496"
"581","1.003","8","0.5","40","27","524","2955","2491","0","0","0","0","2955","2491"
"585","1.003","8","0.5","60","12","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","7","768","2955","2303","0","0","0","0","2955","2303"
"581","1.003","8","0.5","40","28","524","2955","2491","0","0","0","0","2955","2491"
"582","1.003","8","0.5","40","27","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","21","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","23","506","2955","2494","0","0","0","0","2955","2494"
"587","1.003","8","0.5","60","1","621","2955","2955","621","621","210.15228426395942","210.15228426395942","2334","2334"
"585","1.003","8","0.5","60","13","762","2955","2307","0","0","0","0","2955","2307"
"581","1.003","8","0.5","40","29","524","2955","2491","0","0","0","0","2955","2491"
"586","1.003","8","0.5","60","8","768","2955","2303","0","0","0","0","2955","2303"
"582","1.003","8","0.5","40","28","514","2955","2492","0","0","0","0","2955","2492"
"584","1.003","8","0.5","40","22","498","2955","2496","0","0","0","0","2955","2496"
"587","1.003","8","0.5","60","2","741","2955","2334","120","22","40.60913705583756","9.425878320479864","2835","2312"
"583","1.003","8","0.5","40","24","506","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","14","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","9","768","2955","2303","0","0","0","0","2955","2303"
"582","1.003","8","0.5","40","29","514","2955","2492","0","0","0","0","2955","2492"
"587","1.003","8","0.5","60","3","756","2955","2312","15","2","5.076142131979695","0.8650519031141869","2940","2310"
"583","1.003","8","0.5","40","25","506","2955","2494","0","0","0","0","2955","2494"
"584","1.003","8","0.5","40","23","498","2955","2496","0","0","0","0","2955","2496"
"585","1.003","8","0.5","60","15","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","10","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","4","761","2955","2310","5","0","1.6920473773265652","0","2950","2310"
"584","1.003","8","0.5","40","24","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","26","506","2955","2494","0","0","0","0","2955","2494"
"585","1.003","8","0.5","60","16","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","11","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","5","761","2955","2310","0","0","0","0","2955","2310"
"584","1.003","8","0.5","40","25","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","27","506","2955","2494","0","0","0","0","2955","2494"
"588","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"585","1.003","8","0.5","60","17","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","12","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","6","761","2955","2310","0","0","0","0","2955","2310"
"584","1.003","8","0.5","40","26","498","2955","2496","0","0","0","0","2955","2496"
"589","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"583","1.003","8","0.5","40","28","506","2955","2494","0","0","0","0","2955","2494"
"588","1.003","8","0.5","60","1","621","2955","2955","621","621","210.15228426395942","210.15228426395942","2334","2334"
"576","1.003","8","0.04","100","8","1809","2955","1793","4","0","1.353637901861252","0","2951","1793"
"585","1.003","8","0.5","60","18","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","13","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","7","761","2955","2310","0","0","0","0","2955","2310"
"584","1.003","8","0.5","40","27","498","2955","2496","0","0","0","0","2955","2496"
"583","1.003","8","0.5","40","29","506","2955","2494","0","0","0","0","2955","2494"
"589","1.003","8","0.5","60","1","620","2955","2955","620","620","209.81387478849408","209.81387478849408","2335","2335"
"588","1.003","8","0.5","60","2","764","2955","2334","143","30","48.39255499153976","12.853470437017995","2812","2304"
"585","1.003","8","0.5","60","19","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","14","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","8","761","2955","2310","0","0","0","0","2955","2310"
"584","1.003","8","0.5","40","28","498","2955","2496","0","0","0","0","2955","2496"
"589","1.003","8","0.5","60","2","741","2955","2335","121","22","40.947546531302876","9.421841541755889","2834","2313"
"585","1.003","8","0.5","60","20","762","2955","2307","0","0","0","0","2955","2307"
"588","1.003","8","0.5","60","3","792","2955","2304","28","4","9.475465313028765","1.736111111111111","2927","2300"
"586","1.003","8","0.5","60","15","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","9","761","2955","2310","0","0","0","0","2955","2310"
"584","1.003","8","0.5","40","29","498","2955","2496","0","0","0","0","2955","2496"
"585","1.003","8","0.5","60","21","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","16","768","2955","2303","0","0","0","0","2955","2303"
"589","1.003","8","0.5","60","3","766","2955","2313","25","2","8.460236886632826","0.8646779074794638","2930","2311"
"588","1.003","8","0.5","60","4","798","2955","2300","6","0","2.0304568527918785","0","2949","2300"
"587","1.003","8","0.5","60","10","761","2955","2310","0","0","0","0","2955","2310"
"590","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"585","1.003","8","0.5","60","22","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","17","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","11","761","2955","2310","0","0","0","0","2955","2310"
"589","1.003","8","0.5","60","4","774","2955","2311","8","1","2.707275803722504","0.4327131112072696","2947","2310"
"588","1.003","8","0.5","60","5","800","2955","2300","2","0","0.676818950930626","0","2953","2300"
"585","1.003","8","0.5","60","23","762","2955","2307","0","0","0","0","2955","2307"
"590","1.003","8","0.5","60","1","621","2955","2955","621","621","210.15228426395942","210.15228426395942","2334","2334"
"586","1.003","8","0.5","60","18","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","12","762","2955","2310","1","0","0.338409475465313","0","2954","2310"
"588","1.003","8","0.5","60","6","802","2955","2300","2","0","0.676818950930626","0","2953","2300"
"589","1.003","8","0.5","60","5","776","2955","2310","2","0","0.676818950930626","0","2953","2310"
"585","1.003","8","0.5","60","24","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","19","768","2955","2303","0","0","0","0","2955","2303"
"590","1.003","8","0.5","60","2","746","2955","2334","125","25","42.30118443316413","10.711225364181661","2830","2309"
"587","1.003","8","0.5","60","13","763","2955","2310","1","0","0.338409475465313","0","2954","2310"
"588","1.003","8","0.5","60","7","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","6","779","2955","2310","3","2","1.0152284263959392","0.8658008658008658","2952","2308"
"591","1.003","8","0.5","60","0","0","0","0","0","0","0","0","0","0"
"585","1.003","8","0.5","60","25","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","20","768","2955","2303","0","0","0","0","2955","2303"
"590","1.003","8","0.5","60","3","773","2955","2309","27","6","9.137055837563452","2.59852750108272","2928","2303"
"587","1.003","8","0.5","60","14","763","2955","2310","0","0","0","0","2955","2310"
"588","1.003","8","0.5","60","8","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","7","780","2955","2308","1","0","0.338409475465313","0","2954","2308"
"576","1.003","8","0.04","100","9","1810","2955","1793","1","0","0.338409475465313","0","2954","1793"
"591","1.003","8","0.5","60","1","621","2955","2955","621","621","210.15228426395942","210.15228426395942","2334","2334"
"585","1.003","8","0.5","60","26","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","21","768","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","15","763","2955","2310","0","0","0","0","2955","2310"
"589","1.003","8","0.5","60","8","780","2955","2308","0","0","0","0","2955","2308"
"588","1.003","8","0.5","60","9","802","2955","2300","0","0","0","0","2955","2300"
"590","1.003","8","0.5","60","4","777","2955","2303","4","0","1.353637901861252","0","2951","2303"
"585","1.003","8","0.5","60","27","762","2955","2307","0","0","0","0","2955","2307"
"587","1.003","8","0.5","60","16","763","2955","2310","0","0","0","0","2955","2310"
"591","1.003","8","0.5","60","2","749","2955","2334","128","30","43.31641285956007","12.853470437017995","2827","2304"
"586","1.003","8","0.5","60","22","768","2955","2303","0","0","0","0","2955","2303"
"588","1.003","8","0.5","60","10","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","9","780","2955","2308","0","0","0","0","2955","2308"
"590","1.003","8","0.5","60","5","778","2955","2303","1","0","0.338409475465313","0","2954","2303"
"588","1.003","8","0.5","60","11","802","2955","2300","0","0","0","0","2955","2300"
"589","1.003","8","0.5","60","10","780","2955","2308","0","0","0","0","2955","2308"
"585","1.003","8","0.5","60","28","762","2955","2307","0","0","0","0","2955","2307"
"587","1.003","8","0.5","60","17","763","2955","2310","0","0","0","0","2955","2310"
"586","1.003","8","0.5","60","23","768","2955","2303","0","0","0","0","2955","2303"
"590","1.003","8","0.5","60","6","778","2955","2303","0","0","0","0","2955","2303"
"591","1.003","8","0.5","60","3","772","2955","2304","23","1","7.783417935702199","0.43402777777777773","2932","2303"
"585","1.003","8","0.5","60","29","762","2955","2307","0","0","0","0","2955","2307"
"586","1.003","8","0.5","60","24","768","2955","2303","0","0","0","0","2955","2303"
"588","1.003","8","0.5","60","12","802","2955","2300","0","0","0","0","2955","2300"
"587","1.003","8","0.5","60","18","763","2955","2310","0","0","0","0","2955","2310"
"589","1.003","8","0.5","60","11","780","2955","2308","0","0","0","0","2955","2308"
"591","1.003","8","0.5","60","4","779","2955","2303","7","0","2.3688663282571913","0","2948","2303"
"590","1.003","8","0.5","60","7","778","2955","2303","0","0","0","0","2955","2303"
"586","1.003","8","0.5","60","25","768","2955","2303","0","0","0","0","2955","2303"
"591","1.003","8","0.5","60","5","782","2955","2303","3","1","1.0152284263959392","0.43421623968736434","2952","2302"
"590","1.003","8","0.5","60","8","778","2955","2303","0","0","0","0","2955","2303"
"587","1.003","8","0.5","60","19","763","2955","2310","0","0","0","0","2955","2310"
